Title,Category,Release Date,Link
electrical_plugs,Dominance,01/08/2014,https://db-comp.eu/document_1946.download
haradaclearing_bank_foreclosure_of_money_transmittance_market,Dominance,17/05/2017,https://db-comp.eu/document_1948.download
bp_europa,Dominance,11/09/2014,https://db-comp.eu/document_1949.download
mazda_motors_deutschland,Dominance,17/09/2014,https://db-comp.eu/document_1950.download
maco,Dominance,11/03/2016,https://db-comp.eu/document_1951.download
port_of_split,Dominance,28/11/2014,https://db-comp.eu/document_1952.download
krefelder_zement,Dominance,24/07/2017,https://db-comp.eu/document_1953.download
greek_horse_race_betting,Dominance,12/09/2016,https://db-comp.eu/document_1954.download
spanish_tobacco,Dominance,14/06/2017,https://db-comp.eu/document_1955.download
regalsysteme,Dominance,03/05/2018,https://db-comp.eu/document_1956.download
aquatrend,Dominance,21/01/2016,https://db-comp.eu/document_1957.download
air_freight_handling_warszawa_chopin_airport,Dominance,28/06/2016,https://db-comp.eu/document_1958.download
antral,Dominance,11/04/2016,https://db-comp.eu/document_1959.download
bromma_airport,Dominance,14/12/2016,https://db-comp.eu/document_1960.download
polish_gas_prices,Dominance,17/04/2019,https://db-comp.eu/document_1961.download
polish_sands,Dominance,23/07/2019,https://db-comp.eu/document_1962.download
de_beers,Dominance,22/02/2006,https://db-comp.eu/document_1963.download
rambus,Dominance,09/12/2009,https://db-comp.eu/document_1964.download
coca-cola,Dominance,22/06/2005,https://db-comp.eu/document_1965.download
rio_tinto_alcan,Dominance,20/12/2012,https://db-comp.eu/document_1966.download
eni,Dominance,29/09/2010,https://db-comp.eu/document_1967.download
gaz_de_france,Dominance,03/12/2009,https://db-comp.eu/document_1968.download
e.on_gas,Dominance,04/05/2010,https://db-comp.eu/document_1969.download
swedish_interconnectors,Dominance,14/04/2010,https://db-comp.eu/document_1970.download
long-term_contracts_france,Dominance,17/03/2010,https://db-comp.eu/document_1971.download
german_electricity_wholesale_market_-_german_electricity_balancing_market,Dominance,26/11/2008,https://db-comp.eu/document_1972.download
rwe_gas_foreclosure,Dominance,18/03/2009,https://db-comp.eu/document_1973.download
ship_classification,"Agreement, Dominance",14/10/2009,https://db-comp.eu/document_1974.download
microsoft_(tying),Dominance,16/12/2009,https://db-comp.eu/document_1975.download
standard_&_poor's,Dominance,15/11/2011,https://db-comp.eu/document_1976.download
continentalunitedlufthansaair_canada,"Agreement, Dominance",23/05/2013,https://db-comp.eu/document_1977.download
british_airwaysamerican_airlinesiberia,"Agreement, Dominance",14/07/2010,https://db-comp.eu/document_1978.download
reuters_instrument_codes,Dominance,20/12/2012,https://db-comp.eu/document_1979.download
deutsche_bahn_i_-_ii,Dominance,18/12/2013,https://db-comp.eu/document_1980.download
ibm_maintenance_services,Dominance,13/12/2011,https://db-comp.eu/document_1981.download
cez,Dominance,10/04/2013,https://db-comp.eu/document_1982.download
beh_electricity,Dominance,10/12/2015,https://db-comp.eu/document_1983.download
upstream_gas_supplies_in_central_and_eastern_europe,Dominance,24/05/2018,https://db-comp.eu/document_1984.download
samsung_-_enforcement_of_umts_standard_essential_patents,Dominance,29/04/2014,https://db-comp.eu/document_1985.download
romanian_gas_interconnectors,Dominance,06/03/2020,https://db-comp.eu/document_1986.download
dedk_interconnector,Dominance,07/12/2018,https://db-comp.eu/document_1988.download
ecsakzo,Dominance,29/07/1983,https://db-comp.eu/document_1989.download
sea_containers_v._stena_sealink,Dominance,21/12/1993,https://db-comp.eu/document_1990.download
irish_continental_group_v._cci_morlaix,Dominance,16/05/1995,https://db-comp.eu/document_1991.download
ndc_healthims_health,Dominance,03/07/2001,https://db-comp.eu/document_1992.download
broadcom,Dominance,16/10/2019,https://db-comp.eu/document_1993.download
ssa_bonds,Agreement,28/04/2021,https://db-comp.eu/document_2198.download
european_government_bonds,Agreement,20/05/2021,https://db-comp.eu/document_2199.download
euro_interest_rate_derivatives,Agreement,07/12/2016,https://db-comp.eu/document_2200.download
yen_interest_rate_derivatives_(yird),Agreement,04/02/2015,https://db-comp.eu/document_2201.download
car_emissions,Agreement,08/07/2021,https://db-comp.eu/document_2202.download
greek_lignite_and_electricity_markets,Dominance,10/09/2021,https://db-comp.eu/document_2203.download
rail_cargo,Agreement,20/04/2021,https://db-comp.eu/document_2204.download
aspen,Dominance,10/02/2021,https://db-comp.eu/document_2205.download
polish_airport,"Agreement, Dominance",02/07/2021,https://db-comp.eu/document_2206.download
polish_fuel_app,Dominance,03/12/2020,https://db-comp.eu/document_2207.download
broadcom,"Agreement, Dominance",07/10/2020,https://db-comp.eu/document_2208.download
langneseiglo_gmbh,Agreement,23/12/1992,https://db-comp.eu/document_2209.download
industrial_and_medical_gases,Agreement,24/07/2002,https://db-comp.eu/document_2210.download
closure_systems,Agreement,29/09/2020,https://db-comp.eu/document_2211.download
cephalon,Agreement,26/11/2020,https://db-comp.eu/document_2212.download
canned_vegetables,Agreement,27/09/2019,https://db-comp.eu/document_2213.download
philips,Agreement,24/07/2018,https://db-comp.eu/document_2214.download
pioneer,Agreement,24/07/2018,https://db-comp.eu/document_2215.download
ethylene,Agreement,14/07/2020,https://db-comp.eu/document_2216.download
guess,Agreement,27/12/2018,https://db-comp.eu/document_2217.download
character_merchandise,Agreement,09/07/2019,https://db-comp.eu/document_2218.download
film_merchandise,Agreement,30/01/2020,https://db-comp.eu/document_2219.download
ancillary_sports_merchandise,Agreement,25/03/2019,https://db-comp.eu/document_2220.download
asus,Agreement,24/07/2018,https://db-comp.eu/document_2221.download
denon_&_marantz,Agreement,24/07/2018,https://db-comp.eu/document_2222.download
melia_(holiday_pricing),Agreement,21/02/2020,https://db-comp.eu/document_2223.download
legal_fees_in_cyprus,Agreement,08/11/2018,https://db-comp.eu/document_2224.download
visa_mif,Agreement,08/12/2010,https://db-comp.eu/document_2225.download
visa_mif,Agreement,05/05/2012,https://db-comp.eu/document_2226.download
visa_mif,Agreement,26/02/2014,https://db-comp.eu/document_2227.download
visa_mif,Agreement,29/04/2019,https://db-comp.eu/document_2228.download
cross-border_access_to_pay-tv,Agreement,26/07/2016,https://db-comp.eu/document_2229.download
cross-border_access_to_pay-tv,Agreement,07/03/2019,https://db-comp.eu/document_2230.download
occupant_safety_systems_supplied_to_japanese_car_manufacturers,Agreement,22/11/2017,https://db-comp.eu/document_2233.download
google_search_(adsense),Dominance,20/03/2019,https://db-comp.eu/document_2234.download
dsd_der_grune_punkt,Agreement,17/09/2001,https://db-comp.eu/document_2235.download
at_40135_essex_express,Agreement,02/12/2021,https://db-comp.eu/document_2236.download
at_40135_sterling_lads,Agreement,02/12/2021,https://db-comp.eu/document_2237.download
at_40135_sterling_lads_(sensitive_comp_operations),Agreement,02/12/2021,https://db-comp.eu/document_2238.download
forex_-_three_way_banana_split,Agreement,16/05/2019,https://db-comp.eu/forex-three-way-banana-split.download
amazon_marketplace_and_amazon_buy_box,Dominance,20/12/2022,https://db-comp.eu/amazon-marketplace-and-amazon-buy-box.download
spanish_football_trainers,"Dominance, Agreement",02/07/2021,https://db-comp.eu/spanish-football-trainers.download
metal_packaging,Agreement,12/07/2022,https://db-comp.eu/metal-packaging.download
intel,Dominance,22/09/2023,https://db-comp.eu/document_2552.download
canned_vegetables,Agreement,27/09/2019,https://db-comp.eu/document_2553.download
network_sharing_-_czech_republic,Agreement,11/07/2022,https://db-comp.eu/document_2554.download
amazon_marketplace,Dominance,20/12/2022,https://db-comp.eu/document_2555.download
metal_packaging,Agreement,12/07/2022,https://db-comp.eu/document_2556.download
styrene_monomer,Agreement,29/11/2022,https://db-comp.eu/document_2557.download
belgian_sand,"Agreement, Dominance",13/01/2023,https://db-comp.eu/document_2558.download
amazon_buy_box,Dominance,20/12/2022,https://db-comp.eu/document_2559.download
retail_food_packaging,Agreement,17/12/2020,https://db-comp.eu/document_2623.download
telefónica_and_portugal_telecom,Agreement,25/01/2022,https://db-comp.eu/document_2624.download
forex,Agreement,02/12/2021,https://db-comp.eu/document_2625.download
network_sharing_-_czech_republic,Agreement,30/09/2022,https://db-comp.eu/document_2626.download
focus_home,Agreement,20/01/2021,https://db-comp.eu/document_2627.download
"focus_home,_koch_media,_zenimax,_bandai_namco,_capcom",Agreement,20/01/2021,https://db-comp.eu/document_2628.download
koch_media,Agreement,20/01/2021,https://db-comp.eu/document_2629.download
zenimax,Agreement,20/01/2021,https://db-comp.eu/document_2630.download
bandai_namco,Agreement,20/01/2021,https://db-comp.eu/document_2631.download
capcom,Agreement,20/01/2021,https://db-comp.eu/document_2632.download
apple_-_app_store_practices_(music_streaming),Dominance,04/03/2024,https://db-comp.eu/document_2633.download
insurance_ireland_insurance_claims_database_and_conditions_of_access,Agreement,30/06/2022,https://db-comp.eu/document_2634.download
online_rail_ticket_distribution_in_spain,Dominance,17/01/2024,https://db-comp.eu/document_2635.download
hand_grenades,Agreement,21/09/2023,https://db-comp.eu/document_2636.download
